      Time   Sample #  Type  Sub Chan  Num	Aux
 7:46:14.780  2797478     N    0    0    0
 7:46:15.780  2797578     N    0    0    0
 7:46:16.830  2797683     N    0    0    0
 7:46:18.040  2797804     N    0    0    0
 7:46:19.180  2797918     N    0    0    0
 7:46:20.270  2798027     N    0    0    0
 7:46:21.450  2798145     N    0    0    0
 7:46:22.690  2798269     N    0    0    0
 7:46:23.840  2798384     N    0    0    0
 7:46:24.960  2798496     N    0    0    0
 7:46:26.120  2798612     N    0    0    0
 7:46:27.300  2798730     N    0    0    0
 7:46:28.480  2798848     N    0    0    0
 7:46:29.620  2798962     N    0    0    0
 7:46:30.740  2799074     N    0    0    0
 7:46:31.810  2799181     N    0    0    0
 7:46:32.890  2799289     N    0    0    0
 7:46:34.040  2799404     N    0    0    0
 7:46:35.110  2799511     N    0    0    0
 7:46:36.190  2799619     N    0    0    0
 7:46:37.330  2799733     N    0    0    0
 7:46:38.490  2799849     N    0    0    0
 7:46:39.590  2799959     N    0    0    0
 7:46:40.710  2800071     N    0    0    0
 7:46:41.820  2800182     N    0    0    0
 7:46:42.850  2800285     N    0    0    0
 7:46:43.910  2800391     N    0    0    0
 7:46:45.090  2800509     N    0    0    0
 7:46:46.220  2800622     N    0    0    0
 7:46:47.410  2800741     N    0    0    0
 7:46:48.610  2800861     N    0    0    0
 7:46:49.780  2800978     N    0    0    0
 7:46:50.990  2801099     N    0    0    0
 7:46:52.250  2801225     N    0    0    0
 7:46:53.500  2801350     N    0    0    0
 7:46:54.860  2801486     N    0    0    0
 7:46:56.180  2801618     N    0    0    0
 7:46:57.450  2801745     N    0    0    0
 7:46:58.740  2801874     N    0    0    0
 7:47:00.040  2802004     N    0    0    0
 7:47:01.190  2802119     N    0    0    0
 7:47:02.190  2802219     N    0    0    0
 7:47:03.050  2802305     N    0    0    0
 7:47:03.880  2802388     N    0    0    0
 7:47:04.650  2802465     N    0    0    0
 7:47:05.420  2802542     N    0    0    0
 7:47:06.190  2802619     N    0    0    0
 7:47:06.970  2802697     N    0    0    0
 7:47:07.800  2802780     N    0    0    0
 7:47:08.610  2802861     N    0    0    0
 7:47:09.340  2802934     N    0    0    0
 7:47:10.060  2803006     N    0    0    0
 7:47:10.760  2803076     N    0    0    0
 7:47:11.460  2803146     N    0    0    0
 7:47:12.240  2803224     N    0    0    0
 7:47:13.410  2803341     N    0    0    0
 7:47:14.520  2803452     N    0    0    0
 7:47:15.650  2803565     N    0    0    0
 7:47:16.680  2803668     N    0    0    0
 7:47:17.660  2803766     N    0    0    0
 7:47:18.630  2803863     N    0    0    0
 7:47:19.550  2803955     N    0    0    0
 7:47:20.500  2804050     N    0    0    0
 7:47:21.580  2804158     N    0    0    0
 7:47:22.680  2804268     N    0    0    0
 7:47:23.770  2804377     N    0    0    0
 7:47:24.800  2804480     N    0    0    0
 7:47:25.850  2804585     N    0    0    0
 7:47:26.920  2804692     N    0    0    0
 7:47:28.000  2804800     N    0    0    0
 7:47:29.100  2804910     N    0    0    0
 7:47:30.140  2805014     N    0    0    0
 7:47:31.130  2805113     N    0    0    0
 7:47:32.190  2805219     N    0    0    0
 7:47:33.270  2805327     N    0    0    0
 7:47:34.300  2805430     N    0    0    0
 7:47:35.320  2805532     N    0    0    0
 7:47:36.390  2805639     N    0    0    0
 7:47:37.510  2805751     N    0    0    0
 7:47:38.580  2805858     N    0    0    0
 7:47:39.660  2805966     N    0    0    0
 7:47:40.800  2806080     N    0    0    0
 7:47:41.880  2806188     N    0    0    0
 7:47:43.130  2806313     N    0    0    0
 7:47:44.350  2806435     N    0    0    0
 7:47:45.470  2806547     N    0    0    0
 7:47:46.620  2806662     N    0    0    0
 7:47:47.840  2806784     N    0    0    0
 7:47:48.930  2806893     N    0    0    0
 7:47:50.090  2807009     N    0    0    0
 7:47:51.310  2807131     N    0    0    0
 7:47:52.460  2807246     N    0    0    0
 7:47:53.760  2807376     N    0    0    0
 7:47:55.080  2807508     N    0    0    0
 7:47:56.460  2807646     N    0    0    0
 7:47:57.810  2807781     N    0    0    0
 7:47:59.180  2807918     N    0    0    0
 7:48:00.490  2808049     N    0    0    0
 7:48:01.780  2808178     N    0    0    0
 7:48:03.110  2808311     N    0    0    0
 7:48:04.300  2808430     N    0    0    0
 7:48:05.320  2808532     N    0    0    0
 7:48:06.210  2808621     N    0    0    0
 7:48:07.030  2808703     N    0    0    0
 7:48:07.840  2808784     N    0    0    0
 7:48:08.640  2808864     N    0    0    0
 7:48:09.410  2808941     N    0    0    0
 7:48:10.140  2809014     N    0    0    0
 7:48:10.860  2809086     N    0    0    0
 7:48:11.620  2809162     N    0    0    0
 7:48:12.790  2809279     N    0    0    0
 7:48:13.900  2809390     N    0    0    0
 7:48:14.950  2809495     N    0    0    0
 7:48:15.910  2809591     N    0    0    0
 7:48:16.810  2809681     N    0    0    0
 7:48:17.730  2809773     N    0    0    0
 7:48:18.960  2809896     N    0    0    0
 7:48:20.080  2810008     N    0    0    0
 7:48:21.260  2810126     N    0    0    0
 7:48:22.450  2810245     N    0    0    0
 7:48:23.660  2810366     N    0    0    0
 7:48:24.880  2810488     N    0    0    0
 7:48:26.070  2810607     N    0    0    0
 7:48:27.250  2810725     N    0    0    0
 7:48:28.450  2810845     N    0    0    0
 7:48:29.660  2810966     N    0    0    0
 7:48:30.820  2811082     N    0    0    0
 7:48:32.020  2811202     N    0    0    0
 7:48:33.210  2811321     N    0    0    0
 7:48:34.380  2811438     N    0    0    0
 7:48:35.470  2811547     N    0    0    0
 7:48:36.570  2811657     N    0    0    0
 7:48:37.680  2811768     N    0    0    0
 7:48:38.830  2811883     N    0    0    0
 7:48:40.020  2812002     N    0    0    0
 7:48:41.180  2812118     N    0    0    0
 7:48:42.280  2812228     N    0    0    0
 7:48:43.410  2812341     N    0    0    0
 7:48:44.530  2812453     N    0    0    0
 7:48:45.590  2812559     N    0    0    0
 7:48:46.680  2812668     N    0    0    0
 7:48:47.860  2812786     N    0    0    0
 7:48:49.030  2812903     N    0    0    0
 7:48:50.230  2813023     N    0    0    0
 7:48:51.450  2813145     N    0    0    0
 7:48:52.650  2813265     N    0    0    0
 7:48:53.870  2813387     N    0    0    0
 7:48:55.040  2813504     N    0    0    0
 7:48:56.260  2813626     N    0    0    0
 7:48:57.430  2813743     N    0    0    0
 7:48:58.580  2813858     N    0    0    0
 7:48:59.750  2813975     N    0    0    0
 7:49:00.900  2814090     N    0    0    0
 7:49:02.070  2814207     N    0    0    0
 7:49:03.330  2814333     N    0    0    0
 7:49:04.520  2814452     N    0    0    0
 7:49:05.500  2814550     N    0    0    0
 7:49:06.430  2814643     N    0    0    0
 7:49:07.290  2814729     N    0    0    0
 7:49:08.110  2814811     N    0    0    0
 7:49:08.930  2814893     N    0    0    0
 7:49:09.760  2814976     N    0    0    0
 7:49:10.570  2815057     N    0    0    0
 7:49:11.360  2815136     N    0    0    0
 7:49:12.190  2815219     N    0    0    0
 7:49:13.350  2815335     N    0    0    0
 7:49:14.570  2815457     N    0    0    0
 7:49:15.740  2815574     N    0    0    0
 7:49:16.880  2815688     N    0    0    0
 7:49:17.970  2815797     N    0    0    0
 7:49:19.050  2815905     N    0    0    0
 7:49:20.130  2816013     N    0    0    0
 7:49:21.200  2816120     N    0    0    0
 7:49:22.270  2816227     N    0    0    0
 7:49:23.300  2816330     N    0    0    0
 7:49:24.280  2816428     N    0    0    0
 7:49:25.180  2816518     N    0    0    0
 7:49:26.090  2816609     N    0    0    0
 7:49:27.050  2816705     N    0    0    0
 7:49:28.080  2816808     N    0    0    0
 7:49:29.160  2816916     N    0    0    0
 7:49:30.210  2817021     N    0    0    0
 7:49:31.220  2817122     N    0    0    0
 7:49:32.250  2817225     N    0    0    0
 7:49:33.310  2817331     N    0    0    0
 7:49:34.390  2817439     N    0    0    0
 7:49:35.390  2817539     N    0    0    0
 7:49:36.390  2817639     N    0    0    0
 7:49:37.370  2817737     N    0    0    0
 7:49:38.360  2817836     N    0    0    0
 7:49:39.360  2817936     N    0    0    0
 7:49:40.430  2818043     N    0    0    0
 7:49:41.490  2818149     N    0    0    0
 7:49:42.400  2818240     N    0    0    0
 7:49:43.340  2818334     N    0    0    0
 7:49:44.300  2818430     N    0    0    0
 7:49:45.250  2818525     N    0    0    0
 7:49:46.280  2818628     N    0    0    0
 7:49:47.380  2818738     N    0    0    0
 7:49:48.430  2818843     N    0    0    0
 7:49:49.570  2818957     N    0    0    0
 7:49:50.790  2819079     N    0    0    0
 7:49:52.010  2819201     N    0    0    0
 7:49:53.260  2819326     N    0    0    0
 7:49:54.500  2819450     N    0    0    0
 7:49:55.770  2819577     N    0    0    0
 7:49:57.040  2819704     N    0    0    0
 7:49:58.090  2819809     N    0    0    0
 7:49:59.100  2819910     N    0    0    0
 7:50:00.200  2820020     N    0    0    0
 7:50:01.310  2820131     N    0    0    0
 7:50:02.220  2820222     N    0    0    0
 7:50:03.090  2820309     N    0    0    0
 7:50:03.910  2820391     N    0    0    0
 7:50:04.750  2820475     N    0    0    0
 7:50:05.620  2820562     N    0    0    0
 7:50:06.490  2820649     N    0    0    0
 7:50:07.280  2820728     N    0    0    0
 7:50:08.040  2820804     N    0    0    0
 7:50:08.780  2820878     N    0    0    0
 7:50:09.530  2820953     N    0    0    0
 7:50:10.490  2821049     N    0    0    0
 7:50:11.740  2821174     N    0    0    0
 7:50:13.000  2821300     N    0    0    0
 7:50:14.290  2821429     N    0    0    0
 7:50:15.490  2821549     N    0    0    0
 7:50:16.630  2821663     N    0    0    0
 7:50:17.880  2821788     N    0    0    0
 7:50:19.090  2821909     N    0    0    0
 7:50:20.270  2822027     N    0    0    0
 7:50:21.470  2822147     N    0    0    0
 7:50:22.670  2822267     N    0    0    0
 7:50:23.860  2822386     N    0    0    0
 7:50:25.040  2822504     N    0    0    0
 7:50:26.140  2822614     N    0    0    0
 7:50:27.180  2822718     N    0    0    0
 7:50:28.260  2822826     N    0    0    0
 7:50:29.400  2822940     N    0    0    0
 7:50:30.470  2823047     N    0    0    0
 7:50:31.580  2823158     N    0    0    0
 7:50:32.750  2823275     N    0    0    0
 7:50:33.870  2823387     N    0    0    0
 7:50:35.010  2823501     N    0    0    0
 7:50:36.210  2823621     N    0    0    0
 7:50:37.310  2823731     N    0    0    0
 7:50:38.410  2823841     N    0    0    0
 7:50:39.590  2823959     N    0    0    0
 7:50:40.760  2824076     N    0    0    0
 7:50:41.890  2824189     N    0    0    0
 7:50:43.090  2824309     N    0    0    0
 7:50:44.230  2824423     N    0    0    0
 7:50:45.420  2824542     N    0    0    0
 7:50:46.620  2824662     N    0    0    0
 7:50:47.910  2824791     N    0    0    0
 7:50:49.240  2824924     N    0    0    0
 7:50:50.490  2825049     N    0    0    0
 7:50:51.730  2825173     N    0    0    0
 7:50:52.950  2825295     N    0    0    0
 7:50:54.070  2825407     N    0    0    0
 7:50:55.230  2825523     N    0    0    0
 7:50:56.400  2825640     N    0    0    0
 7:50:57.450  2825745     N    0    0    0
 7:50:58.520  2825852     N    0    0    0
 7:50:59.500  2825950     N    0    0    0
 7:51:00.340  2826034     N    0    0    0
 7:51:01.130  2826113     N    0    0    0
 7:51:01.910  2826191     N    0    0    0
 7:51:02.710  2826271     N    0    0    0
 7:51:03.470  2826347     N    0    0    0
 7:51:04.180  2826418     N    0    0    0
 7:51:04.870  2826487     N    0    0    0
 7:51:05.590  2826559     N    0    0    0
 7:51:06.610  2826661     N    0    0    0
 7:51:07.720  2826772     N    0    0    0
 7:51:08.940  2826894     N    0    0    0
 7:51:10.120  2827012     N    0    0    0
 7:51:11.210  2827121     N    0    0    0
 7:51:12.280  2827228     N    0    0    0
 7:51:13.330  2827333     N    0    0    0
 7:51:14.400  2827440     N    0    0    0
 7:51:15.460  2827546     N    0    0    0
 7:51:16.480  2827648     N    0    0    0
 7:51:17.470  2827747     N    0    0    0
 7:51:18.370  2827837     N    0    0    0
 7:51:19.220  2827922     N    0    0    0
 7:51:20.080  2828008     N    0    0    0
 7:51:21.000  2828100     N    0    0    0
 7:51:22.080  2828208     N    0    0    0
 7:51:23.090  2828309     N    0    0    0
 7:51:24.070  2828407     N    0    0    0
 7:51:25.130  2828513     N    0    0    0
 7:51:26.180  2828618     N    0    0    0
 7:51:27.180  2828718     N    0    0    0
 7:51:28.230  2828823     N    0    0    0
 7:51:29.310  2828931     N    0    0    0
 7:51:30.300  2829030     N    0    0    0
 7:51:31.300  2829130     N    0    0    0
 7:51:32.350  2829235     N    0    0    0
 7:51:33.320  2829332     N    0    0    0
 7:51:34.240  2829424     N    0    0    0
 7:51:35.220  2829522     N    0    0    0
 7:51:36.180  2829618     N    0    0    0
 7:51:37.210  2829721     N    0    0    0
 7:51:38.330  2829833     N    0    0    0
 7:51:39.410  2829941     N    0    0    0
 7:51:40.530  2830053     N    0    0    0
 7:51:41.660  2830166     N    0    0    0
 7:51:42.210  2830221     N    0    0    0
 7:51:43.500  2830350     N    0    0    0
 7:51:44.060  2830406     N    0    0    0
 7:51:45.390  2830539     N    0    0    0
 7:51:46.620  2830662     N    0    0    0
 7:51:47.950  2830795     N    0    0    0
 7:51:49.210  2830921     N    0    0    0
 7:51:50.540  2831054     N    0    0    0
 7:51:51.830  2831183     N    0    0    0
 7:51:53.150  2831315     N    0    0    0
 7:51:54.430  2831443     N    0    0    0
 7:51:55.580  2831558     N    0    0    0
 7:51:56.740  2831674     N    0    0    0
 7:51:57.780  2831778     N    0    0    0
 7:51:58.650  2831865     N    0    0    0
 7:51:59.480  2831948     N    0    0    0
 7:52:00.260  2832026     N    0    0    0
 7:52:01.030  2832103     N    0    0    0
 7:52:01.780  2832178     N    0    0    0
 7:52:02.550  2832255     N    0    0    0
 7:52:03.370  2832337     N    0    0    0
 7:52:04.160  2832416     N    0    0    0
 7:52:04.890  2832489     N    0    0    0
 7:52:05.610  2832561     N    0    0    0
 7:52:06.300  2832630     N    0    0    0
 7:52:07.010  2832701     N    0    0    0
 7:52:08.190  2832819     N    0    0    0
 7:52:09.370  2832937     N    0    0    0
 7:52:10.620  2833062     N    0    0    0
 7:52:11.890  2833189     N    0    0    0
 7:52:13.180  2833318     N    0    0    0
 7:52:14.480  2833448     N    0    0    0
 7:52:15.790  2833579     N    0    0    0
 7:52:17.020  2833702     N    0    0    0
 7:52:18.100  2833810     N    0    0    0
 7:52:19.160  2833916     N    0    0    0
 7:52:20.220  2834022     N    0    0    0
 7:52:21.290  2834129     N    0    0    0
 7:52:22.270  2834227     N    0    0    0
 7:52:23.250  2834325     N    0    0    0
 7:52:24.360  2834436     N    0    0    0
 7:52:25.540  2834554     N    0    0    0
 7:52:26.690  2834669     N    0    0    0
 7:52:27.770  2834777     N    0    0    0
 7:52:28.850  2834885     N    0    0    0
 7:52:30.060  2835006     N    0    0    0
 7:52:31.140  2835114     N    0    0    0
 7:52:32.180  2835218     N    0    0    0
 7:52:33.310  2835331     N    0    0    0
 7:52:34.390  2835439     N    0    0    0
 7:52:35.440  2835544     N    0    0    0
 7:52:36.580  2835658     N    0    0    0
 7:52:37.740  2835774     N    0    0    0
 7:52:38.820  2835882     N    0    0    0
 7:52:39.980  2835998     N    0    0    0
 7:52:41.130  2836113     N    0    0    0
 7:52:42.170  2836217     N    0    0    0
 7:52:43.270  2836327     N    0    0    0
 7:52:44.450  2836445     N    0    0    0
 7:52:45.520  2836552     N    0    0    0
 7:52:46.640  2836664     N    0    0    0
 7:52:47.840  2836784     N    0    0    0
 7:52:49.010  2836901     N    0    0    0
 7:52:50.230  2837023     N    0    0    0
 7:52:51.450  2837145     N    0    0    0
 7:52:52.580  2837258     N    0    0    0
 7:52:53.860  2837386     N    0    0    0
 7:52:55.100  2837510     N    0    0    0
 7:52:56.080  2837608     N    0    0    0
 7:52:56.990  2837699     N    0    0    0
 7:52:57.800  2837780     N    0    0    0
 7:52:58.610  2837861     N    0    0    0
 7:52:59.480  2837948     N    0    0    0
 7:53:00.380  2838038     N    0    0    0
 7:53:01.190  2838119     N    0    0    0
